user;time;x;y;display
13;483.81;-21.7;-17.9;Oculus Rift
13;498.83;-21.6;-18.6;Oculus Rift
13;499.83;-21.4;-19.7;Oculus Rift
13;510.84;-21.4;-20.2;Oculus Rift
13;511.85;-21.2;-21.4;Oculus Rift
13;512.85;-21.0;-22.6;Oculus Rift
13;513.85;-20.8;-23.7;Oculus Rift
13;514.85;-20.7;-23.9;Oculus Rift
13;515.85;-20.5;-23.0;Oculus Rift
13;516.86;-20.6;-22.6;Oculus Rift
13;517.86;-20.2;-23.8;Oculus Rift
13;518.86;-19.8;-23.9;Oculus Rift
13;519.86;-19.9;-23.9;Oculus Rift
13;556.93;-20.3;-23.7;Oculus Rift
13;557.93;-20.8;-23.8;Oculus Rift
13;559.93;-20.7;-24.9;Oculus Rift
13;560.93;-21.2;-26.0;Oculus Rift
13;561.93;-21.2;-26.9;Oculus Rift
13;562.93;-20.2;-26.7;Oculus Rift
13;563.94;-19.2;-27.1;Oculus Rift
13;564.94;-18.2;-27.7;Oculus Rift
13;565.94;-17.8;-27.9;Oculus Rift
13;573.95;-17.7;-27.1;Oculus Rift
13;575.95;-17.9;-27.5;Oculus Rift
13;578.96;-18.1;-27.5;Oculus Rift
14;0.00;-25.2;-33.7;Monitor
14;10.07;-25.3;-33.4;Monitor
14;11.07;-25.3;-32.6;Monitor
14;12.07;-25.4;-31.4;Monitor
14;13.09;-25.5;-30.7;Monitor
14;16.11;-25.3;-30.1;Monitor
14;17.13;-25.5;-30.0;Monitor
14;61.31;-25.7;-30.1;Monitor
14;62.31;-25.8;-30.4;Monitor
14;63.33;-25.7;-30.4;Monitor
14;71.38;-25.4;-30.2;Monitor
14;72.38;-24.7;-29.7;Monitor
14;73.38;-23.8;-29.3;Monitor
14;77.42;-23.0;-28.9;Monitor
14;78.43;-22.7;-28.9;Monitor
14;100.60;-22.8;-28.7;Monitor
14;101.61;-23.2;-28.1;Monitor
14;102.62;-23.5;-27.7;Monitor
14;113.70;-23.5;-27.6;Monitor
14;114.70;-23.8;-26.5;Monitor
14;115.71;-24.1;-25.7;Monitor
14;117.72;-24.9;-24.9;Monitor
14;118.72;-25.4;-24.5;Monitor
14;119.72;-25.9;-23.9;Monitor
14;127.78;-26.1;-23.7;Monitor
14;128.78;-26.7;-23.3;Monitor
14;141.86;-27.0;-23.4;Monitor
14;142.88;-27.3;-23.4;Monitor
14;146.90;-27.8;-23.5;Monitor
14;154.93;-27.3;-23.0;Monitor
14;156.93;-27.1;-23.1;Monitor
14;157.93;-26.6;-23.2;Monitor
14;158.93;-26.2;-22.3;Monitor
14;159.94;-26.0;-22.6;Monitor
14;160.96;-26.4;-22.2;Monitor
14;161.97;-26.7;-21.8;Monitor
14;164.97;-26.2;-21.7;Monitor
14;165.97;-25.0;-21.5;Monitor
14;166.98;-24.9;-21.4;Monitor
14;168.00;-24.8;-21.3;Monitor
14;169.01;-24.2;-20.5;Monitor
14;170.01;-23.6;-19.9;Monitor
14;171.02;-22.5;-19.4;Monitor
14;172.04;-21.5;-18.9;Monitor
14;173.05;-21.0;-18.0;Monitor
14;174.06;-20.6;-17.9;Monitor
14;175.08;-20.5;-18.0;Monitor
14;195.24;-21.1;-17.5;Monitor
14;196.25;-21.6;-16.4;Monitor
14;197.25;-22.4;-15.9;Monitor
14;202.28;-23.6;-15.6;Monitor
14;203.29;-23.8;-15.5;Monitor
14;211.33;-23.1;-15.3;Monitor
14;212.34;-21.9;-15.4;Monitor
14;213.34;-20.7;-15.6;Monitor
14;214.36;-19.5;-15.6;Monitor
14;215.37;-19.1;-15.9;Monitor
14;219.40;-19.2;-15.9;Monitor
14;220.40;-19.9;-15.7;Monitor
14;221.40;-21.1;-16.4;Monitor
14;222.41;-20.8;-18.1;Monitor
14;223.43;-20.5;-19.2;Monitor
14;224.44;-19.3;-19.4;Monitor
14;225.44;-18.6;-19.6;Monitor
14;227.46;-19.1;-19.7;Monitor
14;228.46;-20.5;-19.1;Monitor
14;229.48;-20.5;-18.3;Monitor
14;230.49;-20.4;-18.1;Monitor
14;239.55;-21.1;-19.4;Monitor
14;240.56;-20.7;-21.1;Monitor
14;241.57;-20.5;-22.6;Monitor
14;242.59;-19.9;-23.3;Monitor
14;247.61;-20.7;-23.0;Monitor
14;248.63;-20.9;-21.7;Monitor
14;249.64;-20.9;-20.5;Monitor
14;250.65;-20.9;-19.3;Monitor
14;260.76;-20.7;-19.2;Monitor
14;261.77;-21.4;-20.7;Monitor
14;262.79;-21.3;-21.9;Monitor
14;263.79;-22.0;-23.1;Monitor
14;264.79;-22.5;-23.3;Monitor
14;279.88;-22.4;-23.2;Monitor
14;280.89;-21.2;-22.5;Monitor
14;281.91;-21.2;-21.2;Monitor
14;282.92;-21.0;-20.0;Monitor
14;283.92;-20.8;-18.8;Monitor
14;284.93;-20.7;-18.0;Monitor
14;298.01;-20.9;-18.6;Monitor
14;299.03;-21.5;-19.9;Monitor
14;300.04;-21.4;-21.1;Monitor
14;301.05;-21.6;-22.3;Monitor
14;302.05;-21.4;-23.5;Monitor
14;303.05;-21.1;-24.7;Monitor
14;304.07;-20.8;-25.9;Monitor
14;305.07;-20.1;-26.7;Monitor
14;306.08;-19.0;-27.2;Monitor
14;307.08;-18.1;-27.4;Monitor
14;308.08;-18.0;-27.4;Monitor
15;0.00;-25.2;-33.7;Oculus Rift
15;13.02;-25.5;-33.6;Oculus Rift
15;17.03;-25.4;-32.5;Oculus Rift
15;18.03;-25.3;-31.6;Oculus Rift
15;19.03;-25.3;-31.4;Oculus Rift
15;26.04;-25.3;-31.3;Oculus Rift
15;27.04;-25.2;-31.1;Oculus Rift
15;37.06;-25.3;-30.5;Oculus Rift
15;38.06;-25.4;-29.9;Oculus Rift
15;58.10;-24.3;-29.5;Oculus Rift
15;59.10;-23.3;-29.3;Oculus Rift
15;70.12;-22.6;-29.1;Oculus Rift
15;71.12;-21.6;-29.0;Oculus Rift
15;72.12;-21.5;-28.9;Oculus Rift
15;75.12;-21.0;-28.9;Oculus Rift
15;78.13;-20.9;-28.9;Oculus Rift
15;79.13;-19.7;-28.6;Oculus Rift
15;80.13;-18.9;-28.5;Oculus Rift
15;87.15;-19.1;-28.1;Oculus Rift
15;88.15;-19.7;-27.1;Oculus Rift
15;89.15;-19.9;-26.8;Oculus Rift
15;90.15;-20.2;-26.6;Oculus Rift
15;93.16;-20.7;-26.4;Oculus Rift
15;94.16;-20.7;-26.1;Oculus Rift
15;96.17;-20.5;-26.7;Oculus Rift
15;98.17;-20.0;-26.7;Oculus Rift
15;99.17;-19.3;-27.3;Oculus Rift
15;100.17;-18.3;-27.5;Oculus Rift
15;101.17;-17.5;-27.1;Oculus Rift
15;102.17;-17.1;-26.6;Oculus Rift
15;103.17;-16.9;-26.3;Oculus Rift
15;107.18;-16.4;-25.5;Oculus Rift
15;108.18;-16.5;-25.0;Oculus Rift
15;109.19;-16.7;-23.8;Oculus Rift
15;110.19;-16.6;-22.6;Oculus Rift
15;111.19;-16.5;-21.5;Oculus Rift
15;112.19;-16.5;-21.2;Oculus Rift
15;113.19;-16.6;-20.0;Oculus Rift
15;114.19;-16.5;-18.8;Oculus Rift
15;115.19;-16.5;-18.5;Oculus Rift
15;116.20;-16.0;-18.0;Oculus Rift
15;117.20;-15.1;-17.2;Oculus Rift
15;118.20;-14.9;-17.0;Oculus Rift
15;119.20;-14.7;-15.9;Oculus Rift
15;120.20;-14.4;-14.8;Oculus Rift
15;121.21;-14.7;-13.7;Oculus Rift
15;122.21;-15.7;-13.0;Oculus Rift
15;123.21;-15.7;-11.8;Oculus Rift
15;124.21;-15.3;-10.7;Oculus Rift
15;125.21;-15.2;-9.5;Oculus Rift
15;126.21;-14.8;-8.8;Oculus Rift
15;127.21;-13.9;-8.3;Oculus Rift
15;128.22;-13.3;-8.1;Oculus Rift
15;129.22;-12.3;-7.6;Oculus Rift
15;130.22;-11.3;-6.6;Oculus Rift
15;131.22;-10.3;-6.5;Oculus Rift
15;134.22;-10.0;-7.0;Oculus Rift
15;135.22;-9.7;-7.3;Oculus Rift
15;136.23;-9.1;-8.7;Oculus Rift
15;137.23;-9.0;-8.8;Oculus Rift
15;139.23;-8.8;-9.5;Oculus Rift
15;140.23;-8.8;-9.9;Oculus Rift
15;143.24;-9.5;-9.4;Oculus Rift
15;144.24;-10.3;-8.3;Oculus Rift
15;145.24;-10.7;-7.2;Oculus Rift
15;146.24;-11.4;-6.1;Oculus Rift
15;147.24;-12.1;-5.1;Oculus Rift
15;148.24;-12.4;-3.9;Oculus Rift
15;149.25;-12.6;-3.6;Oculus Rift
15;155.26;-12.8;-4.4;Oculus Rift
15;156.26;-13.1;-5.6;Oculus Rift
15;157.26;-13.3;-6.8;Oculus Rift
15;158.26;-13.6;-8.0;Oculus Rift
15;159.27;-13.6;-9.2;Oculus Rift
15;160.27;-13.8;-10.3;Oculus Rift
15;161.27;-14.0;-11.4;Oculus Rift
15;162.27;-14.3;-12.6;Oculus Rift
15;163.28;-14.5;-13.8;Oculus Rift
15;164.28;-14.8;-15.0;Oculus Rift
15;165.28;-15.0;-16.1;Oculus Rift
15;166.28;-15.7;-17.1;Oculus Rift
15;167.28;-16.4;-18.1;Oculus Rift
15;168.28;-16.6;-19.3;Oculus Rift
15;169.29;-16.6;-20.5;Oculus Rift
15;170.29;-16.6;-21.7;Oculus Rift
15;171.29;-16.6;-22.9;Oculus Rift
15;172.30;-16.7;-24.0;Oculus Rift
15;173.30;-17.1;-25.0;Oculus Rift
15;174.30;-16.8;-25.6;Oculus Rift
15;175.30;-17.0;-26.7;Oculus Rift
15;176.30;-18.0;-27.4;Oculus Rift
15;177.31;-19.1;-27.4;Oculus Rift
15;178.31;-20.1;-26.7;Oculus Rift
15;179.31;-21.0;-26.0;Oculus Rift
15;180.31;-21.0;-25.9;Oculus Rift
15;184.32;-20.6;-25.3;Oculus Rift
15;186.32;-20.5;-25.1;Oculus Rift
15;189.33;-20.6;-25.0;Oculus Rift
15;193.34;-20.5;-24.9;Oculus Rift
15;196.34;-20.9;-24.7;Oculus Rift
15;197.34;-21.0;-24.7;Oculus Rift
15;200.35;-21.0;-24.3;Oculus Rift
15;201.35;-21.0;-24.2;Oculus Rift
15;202.35;-21.2;-23.8;Oculus Rift
15;207.36;-20.7;-23.8;Oculus Rift
15;209.36;-20.2;-23.8;Oculus Rift
15;210.36;-19.2;-23.6;Oculus Rift
15;211.36;-19.4;-23.8;Oculus Rift
15;222.38;-19.5;-23.5;Oculus Rift
15;223.38;-19.6;-23.3;Oculus Rift
15;227.39;-20.0;-23.4;Oculus Rift
15;228.39;-20.3;-23.3;Oculus Rift
15;229.39;-21.0;-22.9;Oculus Rift
15;234.40;-21.1;-22.0;Oculus Rift
15;235.40;-20.8;-20.8;Oculus Rift
15;236.40;-20.8;-19.6;Oculus Rift
15;237.40;-21.2;-18.3;Oculus Rift
15;238.41;-21.3;-17.9;Oculus Rift
15;239.41;-21.2;-16.7;Oculus Rift
15;240.41;-22.5;-16.0;Oculus Rift
15;241.41;-22.6;-16.3;Oculus Rift
15;242.41;-22.7;-15.8;Oculus Rift
15;243.42;-23.8;-16.0;Oculus Rift
15;244.42;-23.9;-16.5;Oculus Rift
15;245.42;-24.2;-16.9;Oculus Rift
15;246.42;-24.7;-18.2;Oculus Rift
15;247.42;-24.9;-18.1;Oculus Rift
15;250.43;-24.9;-18.2;Oculus Rift
15;251.43;-24.5;-19.4;Oculus Rift
15;252.43;-24.5;-20.6;Oculus Rift
15;253.43;-24.5;-20.9;Oculus Rift
15;254.43;-25.0;-21.4;Oculus Rift
15;256.44;-25.2;-21.5;Oculus Rift
15;257.44;-25.4;-21.4;Oculus Rift
15;265.45;-25.3;-21.5;Oculus Rift
15;269.45;-25.7;-21.6;Oculus Rift
15;270.46;-26.4;-21.7;Oculus Rift
15;271.46;-26.8;-21.8;Oculus Rift
15;281.48;-27.0;-22.2;Oculus Rift
15;282.48;-27.5;-23.1;Oculus Rift
15;289.49;-27.9;-23.4;Oculus Rift
15;295.49;-27.6;-23.0;Oculus Rift
15;296.50;-27.1;-22.2;Oculus Rift
15;297.50;-26.1;-21.5;Oculus Rift
15;298.50;-25.1;-21.5;Oculus Rift
15;302.51;-24.8;-21.3;Oculus Rift
15;303.51;-24.6;-21.0;Oculus Rift
15;309.52;-24.7;-21.1;Oculus Rift
15;316.53;-24.5;-20.1;Oculus Rift
15;319.54;-23.7;-19.7;Oculus Rift
15;320.54;-22.6;-19.4;Oculus Rift
15;321.54;-21.4;-19.3;Oculus Rift
15;322.54;-20.3;-19.3;Oculus Rift
15;323.54;-19.4;-19.5;Oculus Rift
15;324.55;-18.8;-19.6;Oculus Rift
15;325.55;-18.3;-18.2;Oculus Rift
15;329.56;-18.1;-17.8;Oculus Rift
15;330.56;-18.2;-17.2;Oculus Rift
15;331.56;-18.3;-16.8;Oculus Rift
15;332.56;-18.3;-16.7;Oculus Rift
15;339.57;-18.2;-17.9;Oculus Rift
15;340.57;-18.1;-19.1;Oculus Rift
15;341.57;-18.2;-19.8;Oculus Rift
15;343.58;-18.1;-19.7;Oculus Rift
15;347.58;-18.1;-20.0;Oculus Rift
15;348.58;-18.1;-20.2;Oculus Rift
15;349.58;-18.1;-20.1;Oculus Rift
15;351.59;-18.0;-20.1;Oculus Rift
15;352.59;-17.8;-20.8;Oculus Rift
15;353.59;-17.7;-20.8;Oculus Rift
15;354.59;-18.3;-21.1;Oculus Rift
15;355.59;-18.0;-20.2;Oculus Rift
15;356.60;-18.8;-19.3;Oculus Rift
15;357.60;-19.2;-19.4;Oculus Rift
15;358.60;-19.4;-19.6;Oculus Rift
15;359.60;-19.9;-19.4;Oculus Rift
15;360.60;-19.7;-19.3;Oculus Rift
15;361.61;-20.1;-19.3;Oculus Rift
15;362.61;-21.1;-18.5;Oculus Rift
15;365.61;-20.5;-18.0;Oculus Rift
15;368.62;-20.4;-18.0;Oculus Rift
15;377.63;-21.4;-17.9;Oculus Rift
15;378.63;-21.2;-17.0;Oculus Rift
15;379.63;-21.8;-16.1;Oculus Rift
15;380.63;-22.3;-15.9;Oculus Rift
15;382.64;-22.7;-16.0;Oculus Rift
15;383.64;-23.0;-15.7;Oculus Rift
15;387.65;-22.4;-15.8;Oculus Rift
15;388.65;-21.8;-16.0;Oculus Rift
15;392.66;-21.3;-16.7;Oculus Rift
15;393.66;-21.3;-17.3;Oculus Rift
15;408.69;-21.4;-18.4;Oculus Rift
15;409.69;-21.1;-19.6;Oculus Rift
15;410.69;-21.0;-20.8;Oculus Rift
15;411.69;-21.6;-21.8;Oculus Rift
15;413.70;-21.6;-21.9;Oculus Rift
15;414.70;-21.6;-22.7;Oculus Rift
15;417.71;-21.2;-23.7;Oculus Rift
15;418.71;-20.9;-23.6;Oculus Rift
15;421.71;-20.8;-23.5;Oculus Rift
15;422.71;-20.8;-23.7;Oculus Rift
15;423.72;-21.4;-24.2;Oculus Rift
15;424.72;-21.7;-25.0;Oculus Rift
15;425.72;-21.6;-25.2;Oculus Rift
15;429.72;-21.3;-25.6;Oculus Rift
15;430.73;-20.6;-26.6;Oculus Rift
15;431.73;-19.5;-27.0;Oculus Rift
15;432.73;-18.8;-26.8;Oculus Rift
16;0.00;-25.2;-33.7;Monitor
16;9.06;-25.2;-33.0;Monitor
16;10.06;-25.2;-32.8;Monitor
16;14.10;-25.3;-32.1;Monitor
16;15.11;-25.3;-31.9;Monitor
16;17.14;-25.6;-31.3;Monitor
16;18.15;-25.7;-31.2;Monitor
16;19.15;-25.7;-31.0;Monitor
16;20.15;-25.7;-30.9;Monitor
16;21.15;-25.5;-30.3;Monitor
16;29.19;-25.3;-30.0;Monitor
16;31.21;-25.4;-29.9;Monitor
16;39.27;-25.4;-29.8;Monitor
16;40.27;-24.4;-29.7;Monitor
16;41.29;-24.4;-29.6;Monitor
16;42.29;-24.1;-29.5;Monitor
16;52.37;-24.2;-29.7;Monitor
16;53.38;-24.4;-30.3;Monitor
16;54.38;-24.3;-30.6;Monitor
16;55.38;-24.5;-31.0;Monitor
16;56.39;-24.5;-31.4;Monitor
16;58.39;-24.8;-31.0;Monitor
16;60.42;-25.1;-31.2;Monitor
16;61.43;-25.3;-31.2;Monitor
16;62.43;-25.9;-31.4;Monitor
16;63.45;-26.1;-31.5;Monitor
16;64.45;-26.0;-31.3;Monitor
16;65.45;-25.4;-31.2;Monitor
16;66.45;-24.5;-30.7;Monitor
16;68.47;-24.5;-29.4;Monitor
16;71.48;-24.1;-29.3;Monitor
16;72.49;-23.6;-29.3;Monitor
16;73.50;-23.5;-29.3;Monitor
16;76.51;-23.1;-29.3;Monitor
16;77.51;-22.8;-29.4;Monitor
16;82.53;-22.7;-29.4;Monitor
16;83.54;-22.2;-29.4;Monitor
16;85.54;-21.8;-29.2;Monitor
16;88.56;-22.0;-29.0;Monitor
16;89.57;-22.7;-28.3;Monitor
16;90.58;-23.4;-27.6;Monitor
16;97.62;-23.2;-27.9;Monitor
16;98.64;-22.3;-28.4;Monitor
16;99.65;-21.2;-28.9;Monitor
16;100.66;-20.3;-28.7;Monitor
16;106.70;-20.4;-28.2;Monitor
16;107.72;-20.8;-27.0;Monitor
16;108.73;-21.1;-26.4;Monitor
16;109.73;-21.0;-26.1;Monitor
16;110.74;-20.8;-25.8;Monitor
16;112.77;-20.6;-25.4;Monitor
16;114.80;-20.0;-25.4;Monitor
16;117.81;-19.4;-25.3;Monitor
16;118.82;-18.8;-25.0;Monitor
16;121.84;-19.6;-25.2;Monitor
16;122.84;-20.6;-25.0;Monitor
16;123.85;-21.0;-24.4;Monitor
16;124.86;-21.4;-23.8;Monitor
16;126.89;-22.4;-23.8;Monitor
16;127.89;-23.2;-23.7;Monitor
16;128.90;-23.6;-23.7;Monitor
16;130.92;-23.5;-23.3;Monitor
16;131.93;-23.6;-23.3;Monitor
16;132.93;-23.9;-22.9;Monitor
16;133.93;-23.9;-22.7;Monitor
16;137.97;-24.2;-22.6;Monitor
16;141.01;-24.4;-22.5;Monitor
16;143.01;-23.9;-22.3;Monitor
16;144.02;-24.0;-21.8;Monitor
16;145.04;-24.0;-21.6;Monitor
16;146.05;-24.1;-21.3;Monitor
16;147.06;-24.3;-20.5;Monitor
16;151.09;-24.3;-20.2;Monitor
16;152.10;-24.3;-20.1;Monitor
16;153.10;-24.4;-20.0;Monitor
16;155.12;-24.6;-19.1;Monitor
16;156.12;-24.6;-19.0;Monitor
16;161.16;-24.0;-18.7;Monitor
16;162.16;-24.0;-18.6;Monitor
16;164.18;-24.2;-18.4;Monitor
16;165.18;-24.2;-18.2;Monitor
16;166.20;-24.2;-17.1;Monitor
16;168.20;-24.0;-16.6;Monitor
16;169.21;-24.1;-16.3;Monitor
16;173.25;-23.6;-15.9;Monitor
16;174.25;-22.6;-15.7;Monitor
16;179.31;-22.3;-15.8;Monitor
16;180.32;-22.2;-15.8;Monitor
16;181.33;-21.0;-15.6;Monitor
16;182.34;-20.0;-15.9;Monitor
16;183.36;-19.2;-15.9;Monitor
16;188.38;-19.6;-15.9;Monitor
16;189.38;-19.7;-15.9;Monitor
16;190.40;-20.5;-16.3;Monitor
16;191.41;-20.9;-16.9;Monitor
16;192.42;-21.5;-17.3;Monitor
16;193.42;-21.5;-17.9;Monitor
16;194.42;-21.4;-18.4;Monitor
16;195.44;-21.1;-18.2;Monitor
16;196.44;-20.8;-18.0;Monitor
16;197.45;-20.7;-18.6;Monitor
16;198.45;-20.8;-18.8;Monitor
16;200.46;-20.5;-19.6;Monitor
16;202.49;-19.8;-19.4;Monitor
16;203.49;-19.5;-19.5;Monitor
16;204.50;-18.7;-19.6;Monitor
16;206.52;-19.6;-19.3;Monitor
16;207.52;-20.6;-18.8;Monitor
16;208.53;-20.3;-18.1;Monitor
16;249.83;-21.0;-18.7;Monitor
16;250.84;-21.5;-19.2;Monitor
16;254.87;-21.6;-19.7;Monitor
16;255.88;-21.7;-21.1;Monitor
16;256.89;-21.6;-22.3;Monitor
16;257.91;-21.6;-23.6;Monitor
16;258.91;-21.5;-24.9;Monitor
16;259.92;-21.1;-26.0;Monitor
16;260.92;-20.8;-26.4;Monitor
16;261.92;-19.7;-26.9;Monitor
16;262.93;-18.5;-27.7;Monitor
16;263.93;-17.6;-28.0;Monitor
16;264.93;-17.5;-27.9;Monitor
16;265.95;-17.0;-26.8;Monitor
16;266.96;-17.0;-26.7;Monitor
16;268.99;-16.9;-26.7;Monitor
16;270.00;-15.8;-26.2;Monitor
16;271.00;-14.6;-26.0;Monitor
16;272.01;-13.5;-25.7;Monitor
16;273.03;-12.3;-25.5;Monitor
16;274.03;-11.1;-25.3;Monitor
16;275.04;-10.4;-25.2;Monitor
16;276.04;-9.8;-25.1;Monitor
16;289.11;-10.4;-24.4;Monitor
16;290.12;-11.1;-23.4;Monitor
16;291.13;-11.9;-22.9;Monitor
16;292.15;-12.4;-22.0;Monitor
16;293.16;-13.5;-21.5;Monitor
16;295.17;-15.0;-21.3;Monitor
16;296.19;-16.3;-20.6;Monitor
16;297.20;-16.4;-20.1;Monitor
16;298.21;-16.4;-18.9;Monitor
16;299.23;-16.5;-17.7;Monitor
16;300.24;-16.5;-17.1;Monitor
16;301.25;-16.2;-16.7;Monitor
16;302.25;-16.2;-16.5;Monitor
16;305.27;-15.8;-16.4;Monitor
16;306.28;-15.5;-15.7;Monitor
16;307.29;-16.2;-14.6;Monitor
16;308.29;-16.6;-14.4;Monitor
16;310.31;-16.8;-13.9;Monitor
16;311.32;-17.1;-13.3;Monitor
16;312.32;-16.7;-13.2;Monitor
16;313.33;-15.2;-12.9;Monitor
16;314.33;-13.9;-13.4;Monitor
16;315.35;-13.7;-13.3;Monitor
16;316.36;-13.7;-12.3;Monitor
16;317.37;-13.6;-11.1;Monitor
16;318.39;-13.7;-10.1;Monitor
16;319.39;-13.6;-8.9;Monitor
16;320.40;-13.4;-7.7;Monitor
16;321.40;-13.2;-6.6;Monitor
16;322.41;-13.0;-5.4;Monitor
16;323.41;-12.9;-4.3;Monitor
16;324.43;-12.8;-3.6;Monitor
16;325.44;-12.7;-3.5;Monitor
16;326.45;-12.3;-2.8;Monitor
16;327.45;-12.3;-2.7;Monitor
16;334.50;-12.3;-3.0;Monitor
16;335.51;-13.2;-4.2;Monitor
16;336.52;-13.5;-5.4;Monitor
16;337.54;-14.1;-6.6;Monitor
16;338.54;-14.8;-7.7;Monitor
16;339.55;-15.4;-8.9;Monitor
16;340.55;-16.1;-9.5;Monitor
16;341.56;-16.3;-10.7;Monitor
16;342.56;-16.3;-11.9;Monitor
16;343.56;-16.2;-13.1;Monitor
16;344.56;-16.2;-14.1;Monitor
16;345.56;-15.8;-14.4;Monitor
16;346.58;-15.8;-15.7;Monitor
16;347.59;-15.9;-16.9;Monitor
16;348.60;-16.5;-17.9;Monitor
16;349.61;-16.5;-19.1;Monitor
16;350.61;-16.5;-20.2;Monitor
16;351.63;-16.5;-21.4;Monitor
16;352.64;-16.5;-22.7;Monitor
16;353.64;-16.7;-23.9;Monitor
16;354.65;-16.8;-25.2;Monitor
16;355.67;-16.7;-26.4;Monitor
16;356.68;-16.7;-26.8;Monitor
16;360.71;-18.1;-27.3;Monitor
16;361.71;-19.6;-27.3;Monitor
16;362.72;-20.7;-27.0;Monitor
16;363.73;-21.1;-27.0;Monitor
17;0.00;-25.2;-33.7;Oculus Rift
17;9.10;-25.2;-33.5;Oculus Rift
17;10.11;-25.3;-32.3;Oculus Rift
17;12.13;-25.3;-31.8;Oculus Rift
17;13.13;-25.3;-31.0;Oculus Rift
17;14.14;-25.3;-30.7;Oculus Rift
17;15.15;-25.3;-30.6;Oculus Rift
17;38.31;-24.9;-30.8;Oculus Rift
17;39.31;-25.0;-30.3;Oculus Rift
17;40.31;-25.2;-29.9;Oculus Rift
17;41.33;-24.5;-29.9;Oculus Rift
17;42.34;-24.0;-29.3;Oculus Rift
17;43.34;-23.4;-29.3;Oculus Rift
17;44.35;-23.1;-29.3;Oculus Rift
17;45.37;-22.4;-29.2;Oculus Rift
17;46.37;-21.2;-28.9;Oculus Rift
17;47.37;-20.1;-28.6;Oculus Rift
17;48.37;-18.9;-28.3;Oculus Rift
17;49.38;-17.7;-27.9;Oculus Rift
17;50.38;-17.5;-27.8;Oculus Rift
17;51.38;-17.2;-27.4;Oculus Rift
17;52.39;-16.4;-26.4;Oculus Rift
17;53.41;-16.1;-25.6;Oculus Rift
17;55.41;-16.4;-25.8;Oculus Rift
17;61.45;-16.3;-25.2;Oculus Rift
17;62.46;-16.2;-24.0;Oculus Rift
17;63.47;-15.9;-22.8;Oculus Rift
17;64.49;-15.7;-21.6;Oculus Rift
17;65.50;-15.5;-20.4;Oculus Rift
17;67.51;-16.2;-20.7;Oculus Rift
17;68.51;-16.3;-20.7;Oculus Rift
17;69.51;-16.4;-20.2;Oculus Rift
17;70.53;-16.4;-19.0;Oculus Rift
17;71.53;-15.8;-17.9;Oculus Rift
17;72.54;-15.6;-16.7;Oculus Rift
17;73.55;-15.4;-15.5;Oculus Rift
17;74.55;-15.2;-14.3;Oculus Rift
17;75.57;-15.0;-13.1;Oculus Rift
17;76.57;-14.8;-11.9;Oculus Rift
17;77.57;-14.5;-10.7;Oculus Rift
17;78.58;-14.3;-9.5;Oculus Rift
17;79.58;-14.1;-8.4;Oculus Rift
17;80.59;-13.9;-7.2;Oculus Rift
17;81.59;-13.7;-6.0;Oculus Rift
17;82.61;-13.5;-4.8;Oculus Rift
17;83.62;-13.4;-3.6;Oculus Rift
17;84.63;-13.3;-3.6;Oculus Rift
17;88.65;-13.4;-3.9;Oculus Rift
17;89.66;-13.5;-4.2;Oculus Rift
17;90.66;-13.7;-4.8;Oculus Rift
17;92.67;-12.9;-5.5;Oculus Rift
17;93.67;-12.7;-6.7;Oculus Rift
17;94.67;-12.7;-7.9;Oculus Rift
17;96.67;-12.9;-8.2;Oculus Rift
17;97.69;-13.6;-9.2;Oculus Rift
17;98.70;-13.8;-9.5;Oculus Rift
17;100.70;-14.5;-9.8;Oculus Rift
17;101.70;-14.9;-10.0;Oculus Rift
17;102.70;-14.9;-10.7;Oculus Rift
17;103.72;-14.8;-11.8;Oculus Rift
17;104.73;-14.6;-12.6;Oculus Rift
17;105.73;-14.6;-13.8;Oculus Rift
17;106.73;-14.7;-15.0;Oculus Rift
17;107.73;-15.0;-16.1;Oculus Rift
17;108.74;-15.2;-16.4;Oculus Rift
17;110.75;-15.4;-16.8;Oculus Rift
17;111.75;-14.9;-17.8;Oculus Rift
17;112.76;-14.6;-18.2;Oculus Rift
17;113.77;-14.9;-18.0;Oculus Rift
17;116.79;-14.9;-17.0;Oculus Rift
17;117.81;-14.9;-15.8;Oculus Rift
17;118.82;-14.9;-14.6;Oculus Rift
17;121.86;-15.3;-14.8;Oculus Rift
17;122.86;-15.7;-15.1;Oculus Rift
17;123.87;-16.6;-14.6;Oculus Rift
17;124.88;-17.5;-14.5;Oculus Rift
17;125.88;-18.7;-14.5;Oculus Rift
17;126.89;-19.4;-14.6;Oculus Rift
17;127.89;-19.7;-14.6;Oculus Rift
17;130.92;-20.4;-14.6;Oculus Rift
17;131.92;-21.6;-14.6;Oculus Rift
17;132.92;-22.1;-14.6;Oculus Rift
17;133.92;-23.3;-14.5;Oculus Rift
17;134.93;-24.5;-14.4;Oculus Rift
17;135.93;-25.7;-14.6;Oculus Rift
17;136.93;-25.9;-14.8;Oculus Rift
17;137.94;-25.1;-14.2;Oculus Rift
17;138.94;-23.8;-14.7;Oculus Rift
17;139.96;-23.6;-14.7;Oculus Rift
17;140.96;-23.1;-14.7;Oculus Rift
17;141.97;-22.0;-14.4;Oculus Rift
17;142.97;-20.8;-14.4;Oculus Rift
17;143.97;-19.6;-14.2;Oculus Rift
17;144.97;-18.4;-14.1;Oculus Rift
