user;time;id;name;display
54;728.27;50;cabinet-open-doors-small;DisplayWall
54;765.81;36;piso-umido-adm;DisplayWall
54;797.95;7;mochila;DisplayWall
54;804.68;17;carpet-stain;DisplayWall
54;836.40;38;lixeira-escritorio;DisplayWall
54;868.26;1;cabinet-open-doors;DisplayWall
55;848.57;26;cadeira-obstruindo-extintor;DisplayWall
55;995.65;19;corda-patio;DisplayWall
55;1035.28;45;lixoNoChao;DisplayWall
55;1073.74;53;extinjtor-obstruido-patio;DisplayWall
55;1113.23;36;piso-umido-adm;DisplayWall
55;1154.32;38;lixeira-escritorio;DisplayWall
55;1163.96;1;cabinet-open-doors;DisplayWall
55;1170.02;14;cadeirasNoCaminho;DisplayWall
55;1249.18;2;corda;DisplayWall
56;347.27;51;EquipsManutencao;DisplayWall
56;357.70;44;poca-dagua;DisplayWall
56;384.10;27;buraco1;DisplayWall
56;521.80;46;buraco2;DisplayWall
56;610.54;6;carpete-enrolado;DisplayWall
56;630.27;36;piso-umido-adm;DisplayWall
56;641.03;17;carpet-stain;DisplayWall
56;646.65;7;mochila;DisplayWall
56;675.15;39;cadeirasNoCaminho-fun;DisplayWall
56;688.86;13;piso-molhado-fun;DisplayWall
56;692.75;45;lixoNoChao;DisplayWall
56;755.67;28;produtosLimpeza;DisplayWall
56;768.27;29;mesaCozinha;DisplayWall
56;797.77;34;cadeiraCozinha;DisplayWall
56;802.65;43;quadroSolto;DisplayWall
57;864.78;7;mochila;DisplayWall
57;945.65;36;piso-umido-adm;DisplayWall
57;953.88;6;carpete-enrolado;DisplayWall
57;1026.42;53;extinjtor-obstruido-patio;DisplayWall
58;39.94;37;quadro-solto-prefab;DisplayWall
58;55.49;18;tapete-enrolado;DisplayWall
58;58.49;41;tomadaRuim;DisplayWall
59;610.84;10;equips-mesma-tomada-fun;DisplayWall
59;619.10;31;gaveta-cozinha-aberta;DisplayWall
59;660.44;38;lixeira-escritorio;DisplayWall
59;670.94;1;cabinet-open-doors;DisplayWall
59;709.11;52;Lampada Estragada;DisplayWall
60;145.09;18;tapete-enrolado;DisplayWall
60;182.82;15;Produtos;DisplayWall
60;183.97;37;quadro-solto-prefab;DisplayWall
60;187.84;40;carpet_stain;DisplayWall
60;196.38;52;Lampada Estragada;DisplayWall
60;211.85;41;tomadaRuim;DisplayWall
60;243.82;46;buraco2;DisplayWall
60;261.38;44;poca-dagua;DisplayWall
60;271.12;27;buraco1;DisplayWall
60;323.16;19;corda-patio;DisplayWall
60;332.60;5;piso-quebrado;DisplayWall
60;341.04;13;piso-molhado-fun;DisplayWall
60;349.09;43;quadroSolto;DisplayWall
60;376.60;10;equips-mesma-tomada-fun;DisplayWall
60;395.98;28;produtosLimpeza;DisplayWall
60;413.03;7;mochila;DisplayWall
60;422.11;17;carpet-stain;DisplayWall
60;433.20;6;carpete-enrolado;DisplayWall
60;453.85;36;piso-umido-adm;DisplayWall
60;482.05;32;outlets-semEspelho;DisplayWall
60;489.57;38;lixeira-escritorio;DisplayWall
60;550.60;25;outlets-caida;DisplayWall
61;192.12;15;Produtos;DisplayWall
61;215.06;26;cadeira-obstruindo-extintor;DisplayWall
61;481.96;45;lixoNoChao;DisplayWall
61;531.85;10;equips-mesma-tomada-fun;DisplayWall
61;752.66;9;gaveteiro-bloqueando-corredor;DisplayWall
61;763.09;24;extintor-obstruido-adm;DisplayWall
61;787.03;50;cabinet-open-doors-small;DisplayWall
